ots_id	source	target	stance	year	title	subtitle	text
OTS_20060905_OTS0086	1200000	1	-1.0	2006	Brinek zu Broukal: SPÖ lässt Studierende im Stich  	Regelung soll Homogenität des österreichischen Bildungswesens sowie die Gesundheitsversorgung in Österreich gewährleisten	"Wien, 5. September 2006 (ÖVP-PK) ""Sarkastisch"" bezeichnete ÖVP-Wissenschaftssprecherin Dr. Gertrude Brinek die heutigen Aussagen von SPÖ-Wissenschaftssprecher Broukal. ""Die SPÖ hat ein dreiviertel Jahr nichts für die Studierenden getan und sowohl im National- als auch im Bundesrat gegen eine Lösung für die österreichischen Medizin-Studenten gestimmt, ohne eine eigene Lösung anbieten zu können"", so Brinek. Darüber hinaus kenne Broukal offensichtlich auch die Regelung nicht genau: Sie sei eingeführt worden, um die Homogenität des österreichischen Bildungswesens zu sichern und die Gesundheitsversorgung in Österreich auch in Zukunft zu gewährleisten. Daher sei ein Austausch innerhalb der Quoten 75-20-5 zwischen der Uni Innsbruck und Wien kein Problem. ****  "
OTS_20080925_OTS0194	1700000	0	-2.0	2008	Zolgar: Liste FRITZ bei Schuldiskussion in Lienz ausgebootet!	Osttiroler Schule wird als Wahlkampfbühne der Mächtigen missbraucht	"Wien (OTS) - ""Es ist eine Frechheit, es ist undemokratisch und es ist sehr bedenklich, wenn zu einer Diskussion im Gymnasium Lienz die zweitstärkste Partei in Tirol, die Liste Fritz - Bürgerforum Tirol einfach nicht eingeladen wird. So missbraucht man die jungen Menschen im Bezirk für billige Parteipropaganda und dient sich den Mächtigen an"", ärgert sich heute Lukas Zolgar, Jugendsprecher und Nummer 8 der Liste FRITZ - Bürgerforum Tirol.  "
OTS_20021112_OTS0182	1100000	0	-2.0	2002	"Knoll: ""Wir brauchen keine Abfangjäger, sondern soziale Sicherheit"""	<no subtitle>	LH-Stv. Haider und LR Ackerl: Am 24. November kann der Sozialabbau gestoppt werden!  
OTS_20170921_OTS0172	1300000	3	1.0	2017	FPÖ-Obermayr: CETA tritt vorläufig in Kraft, FPÖ fordert Volksabstimmung!	„Schwarz und Rot werden CETA nicht verhindern“	Wien (OTS) - Das freiheitliche Mitglied im EU-Handelsausschuss(INTA), Mag. Franz Obermayr, kommentierte heute das vorläufige Inkrafttreten des Freihandelsabkommen CETA. „Die Bürger haben bereits überdeutlich gemacht, was sie von CETA halten. Der österreichische Nationalrat hätte immer noch die Chance, CETA abzuwenden. Der gesamte Vertrag, inklusive der umstrittenen Konzernklagsrechte („Investorenschiedsgerichte“), erlangt erst dann Gültigkeit, wenn alle nationalen (und einige regionale) Parlamente der EU-Mitgliedsstaaten zugestimmt haben. Lehnt ein einziges Parlament ab, würde CETA nicht zustande kommen“, so Obermayr.
OTS_20080923_OTS0375	1200000	2	1.0	2008	Amon: Wilhelm Molterer ist Garant für sichere Arbeitsplätze	Molterer der klare Sieger in der TV-Konfrontation mit SPÖ-Kandidat Faymann	Wien, 23. September 2008 (ÖVP-PK) 'Vizekanzler Wilhelm Molterer ist der Garant für sichere Arbeitsplätze', resümierte ÖVP-Sozialsprecher Werner Amon die heutige TV-Konfrontation. 'Molterer war eindeutig der klare Sieger in der heutigen TV-Konfrontation mit SPÖ-Kandidat Faymann. Er konnte mit klaren Konzepten für die Zukunft, mit Verlässlichkeit und Stabilität punkten.' Wilhelm Molterer denkt über den Wahltag hinaus: 'Es geht nicht um die fünf Punkte der rot-blauen Bazar-Koalition, sondern um die nächsten fünf Jahre. Das hat Molterer klar gemacht, indem er nicht nur - wie SPÖ-Kandidat Faymann es tut - an den Wahltag denkt, sondern darüber hinaus', so Amon.. ****  
OTS_20170925_OTS0150	1200000	1	-1.0	2017	Blümel: Häupl kann sich nicht vor Problemen verstecken	Rot-Grün Motto: Leugnen, bis es nicht mehr geht – Probleme verschwinden nicht, indem man wegschaut – Wien verdient mehr	"Wien (OTS) - ""Selbstverständlich gibt es mehr als genügend Probleme in Wien. Und es ist höchste Zeit, dass diese auch angesprochen und angegangen werden. Bürgermeister Häupl kann sich nicht vor den Problemen verstecken"", so ÖVP Wien-Landesparteiobmann Gernot Blümel: ""Die Wiener SPÖ agiert aber einmal mehr nach dem rot-grünen Motto: Leugnen, bis es nicht mehr geht."" Das sei bei der explodierenden Wiener Mindestsicherung bereits genauso der Fall gewesen, wie bei den Islam-Kindergärten. ""Unsere Warnungen wurden als unwahr abgetan, unsere Forderungen weggewischt und alles an Problemen einfach ignoriert. Bis es eben nicht mehr möglich war – weil etwa der Rechnungshof all unsere Kritik bestätigt hatte oder die Problematik rund um die Islamkindergärten immer deutlicher und offensichtlicher wurde"", so Blümel: ""Jede und jeder, der mit offenen Augen durch Wien geht und mit den Menschen spricht, weiß um deren Ängste, Sorgen und Probleme."" "
OTS_20021027_OTS0030	1200000	4	-1.0	2002	Kiss: Grüne führen Jugend auf gefährlichen Pfad des Drogen-Konsums	<no subtitle>	"Wien, 27. Oktober 2002 (ÖVP-PK) ""Während die Europäischen Union auf die Gefährlichkeit von Drogen hinweist und die Notwendigkeit einer unfassenden Prävention, vor allem bei jungen Menschen betont, führen die österreichischen Grünen unsere Jugend auf den gefährlichen Pfad des Drogen-Konsums"", kritisierte heute, Sonntag, ÖVP-Sicherheitssprecher Abg.z.NR Paul Kiss die Grüne Position für eine Freigabe weicher Drogen. ****  "
OTS_20171013_OTS0067	1400000	4	1.0	2017	Schautzer zum Equal Pay Day: Grüne für 365 Tage Woman Days im Jahr	Lohnschere dividiert die Geschlechter um zweieinhalb Monate auseinander; Maßnahmenpaket für Chancengleichheit, Gleichberechtigung und Lohngerechtigkeit notwendig	Klagenfurt (OTS) - „Ab Sonntag, den 15.10.2017 arbeiten die Frauen in Kärnten gratis. Die Lohnschere dividiert Geschlechter in unserem Bundesland um zweieinhalb Monate auseinander. Von einer Gleichberechtigung zwischen Frau und Mann kann also noch immer nicht die Rede sein. Ein untragbarer Zustand, der sich rasch ändern muss“, erklärt die Frauensprecherin der Grünen im Kärntner Landtag, Sabina Schautzer. 
OTS_20021018_OTS0168	1100000	2	-1.0	2002	Einem: Schüssel bleibt konkrete Aussagen zum Transit schuldig	"Kritik an der schwarz-blauen Asylpolitik - ""Oberlehrerhafte Aussagen"" Schüssels zum Stabilitätspakt"	"Wien (SK) ""Der Bundeskanzler hat die offenen Probleme Österreichs wohl vergessen"", kritisierte SPÖ-Europasprecher Caspar Einem anlässlich des Arbeitsgesprächs zwischen Bundeskanzler Schüssel und dem dänischen Vorsitzenden des Europäischen Rates, Rasmussen. ""Ich vermisse jede konkrete Aussage zu der zentralen offenen Frage der Nachfolgeregelung für den Transitvertrag. Da wird Österreich - will es nicht vom zunehmenden Transitverkehr überrollt werden - nicht zuletzt auf die dänische Präsidentschaft angewiesen sein, so Einem am Freitag gegenüber dem SPÖ-Pressedienst. ****  "
OTS_20080822_OTS0130	1100000	2	-1.0	2008	Cap: ÖVP-Teuerungs-Hügel ist halbherzige Wahlkampfshow	Fehlende Ernsthaftigkeit bei ÖVP, etwas gegen Teuerung zu unternehmen	"Wien (SK) - Eine ""wirklich provokante und fehlende Ernsthaftigkeit der ÖVP gegen die Teuerung etwas zu tun"", ortet SPÖ-Klubobmann Josef Cap beim Koalitionspartner. Der ""lächerlich semantische Konflikt"", den die ÖVP den Teuerungsgipfel betreffend heraufbeschworen habe, weise auf ein ""bewusstes Geringschätzen des Themas, das allen Österreichern unter den Nägeln brennt"" hin, so Cap am Freitag in einer Pressekonferenz im Parlament. Heute ziehe sich die ÖVP zurück und veranstalte einen, auf engste Vertraute aus der der eigenen Partei beschränkten, ""ÖVP-Hügel statt Teuerungsgipfel"", bei dem sowohl der Regierungspartner als auch Experten fehlen würden, so der SPÖ-Klubobmann, der eine ""halbherzige Wahlkampfshow"" konstatierte. ****  "
OTS_20080912_OTS0333	1900000	0	-2.0	2008	LIF-Zach stimmt für Abschaffung der Studiengebühren	Wesentliche LIF-Forderung erfüllt, jedoch dringender Nachbesserungs-Bedarf	"Wien (OTS) - Als ""Erfolg mit Signalwirkung"" wertet der LIF-Bundessprecher und Abgeordnete Nationalrat Alexander Zach den Antrag zur Abschaffung der Studiengebühren bei der heutigen parlamentarischen Sondersitzung. ""Das Liberale Forum hat Studiengebühren in dieser unsozialen und unfairen Form immer abgelehnt. Ihre Abschaffung ist ein Erfolg für alle Studierenden in Österreich"", freut sich Zach.  "
OTS_20060903_OTS0057	1100000	2	-1.0	2006	"Darabos: ""ÖVP-Kurs der moralischen Verkommenheit darf nicht fortgesetzt werden"""	"Niessl - ""Rote Karte für verfehlte Regierungspolitik"" - SPÖ macht Vorzeigepolitik im Burgenland"	"Neuberg (SK) - Angesichts der zahlreichen gebrochen ÖVP-Versprechen sei für ihn klar: ""Dieser ÖVP-Kurs der moralischen Verkommenheit darf nicht fortgesetzt werden. Wir brauchen wieder eine Politik der Ehrlichkeit und Anständigkeit - die SPÖ und Alfred Gusenbauer stehen dafür"", so der burgenländische Spitzenkandidat, SPÖ-Bundesgeschäftsführer Norbert Darabos, heute, Sonntag, anlässlich der Tour de Chance im Burgenland. Großen Applaus und viel Zustimmung gab es auch für den burgenländischen SPÖ-Vorsitzenden, Landeshauptmann Hans Niessl, der klarmachte: ""Wir werden dieser Bundesregierung die rote Karte zeigen für ihre verfehlte Wirtschafts-, Gesundheits- und Bildungspolitik. Österreich braucht wieder mehr Ehrlichkeit - und nicht die gebrochenen Versprechen der Schüssel-Partei"". Gerade das sozialdemokratisch geführte Burgenland beweise, wie man Österreich mit den besseren SPÖ-Programmen auch besser regieren kann, so Niessl mit Blick auf den Aufschwung, den das Land Burgenland genommen habe. ****  "
OTS_20060927_OTS0137	1300000	1	-1.0	2006	FP-Reinold: SP-Pittermann plakatiert illegal am Schöpfwerk	Gemeindebaumieter werden mit SP-Wahlwerbung belästigt	"Wien, 27-09-2006 (fpd) - Die Bewohner der riesigen Wohnhausanlage der Gemeinde Wien ""Am Schöpfwerk"" sind verärgert und verlangen ein Ende der unerlaubten und aufdringlichen Wahlwerbung der SP-Kandidatin Pittermann. Die ehemalige Gesundheitsstadträtin belästigt mit einem Brief, der auf Stromzählern und an jedem freien Mauerfleckerl in Stiegenhäusern und Durchgängen das Auge beleidigt, Tausende Mieter, kritisiert der stv. Bezirksobmann der FPÖ-Meidling Bezirksrat Wolfgang Reinold.  "
OTS_20080923_OTS0227	1200000	1	-1.0	2008	Stummvoll: SPÖ will sich auf Kosten der Steuerzahler die Wahl erkaufen	SPÖ-Politik gefährdet Spielraum für soziale Sicherheit und Absicherung der Arbeitsplätze	Wien, 23. September 2008 (ÖVP-PK) 'Die SPÖ will sich auf Kosten der Steuerzahler die Wahl teuer erkaufen', so der stv. ÖVP-Klubobmann Dr. Günter Stummvoll. 'Die Husch-Pfusch-Aktionen, die hier getätigt werden, sind in keinster Weise gut für den Parlamentarismus - im Gegenteil, sie schaden dessen Ansehen', so Stummvoll weiter. Die heutigen Aussagen von SPÖ-Klubchef Cap haben einmal mehr gezeigt, dass die SPÖ das hart erarbeitete Geld der Österreicher mit vollen Händen hinauswirft und so die Entlastung der Österreicher verhindert. Zudem wird das Geld dringend zur Sicherung der Arbeitsplätze benötigt. 'Die morgige Sondersitzung im Parlament wird ein rot-blauer Bazar auf Kosten der Steuerzahler', betont Stummvoll. ****  
OTS_20021028_OTS0013	1200000	0	-2.0	2002	VP-Rasinger: Vorrang für die Vorsorge	Gesundheitssystem muss Vorbeugen von Krankheiten forcieren	"Wien (28.10.2002) - ""Die ÖVP steht für den vollen, gleichen und unbeschränkten Zugang zu den hervorragenden Leistungen unseres Gesundheitswesens für alle Österreicherinnen und Österreicher in allen Regionen, unabhängig von Alter und Einkommen. Ziel der österreichischen Gesundheitspolitik muss sein, dass die Menschen gar nicht erst krank werden, sondern möglichst lange gesund bleiben. Das Gesundheitssystem muss das Vorbeugen von Krankheiten forcieren"" so der VP-Gesundheitssprecher Abg. z. NR Dr. Erwin Rasinger. ****  "
OTS_20021105_OTS0076	1200000	0	-2.0	2002	Drei Audio-OTS von Bundeskanzler ÖVP-Bundesparteiobmann Schüssel	<no subtitle>	"Wien, 5. Oktober 2002 (ÖVP-PD) Die ÖVP-Kommunikationsabteilung stellt ab sofort drei Audio-OTS von Bundeskanzler ÖVP-Bundesparteiobmann Dr. Wolfgang Schüssel von der gestrigen Abendveranstaltung im Rahmen der Österreich-Tage in Götzis (Vorarlberg), zum Thema ""SPÖ"", ""FPÖ"" und ""ökosoziale Marktwirtschaft"" kostenlos unter www.oevp.at zur Verfügung. ****  "
OTS_20080829_OTS0223	1100000	2	-1.0	2008	Cerwenka: Bedarfszuweisungen: Richtlinien sind gut - aber die ÖVP hält sich nicht daran	Liste der Blockaden und Verzögerungen bei Projekten in SPÖ-Gemeinden wird immer länger	"St. Pölten, (SPI) - ""Die Richtlinien betreffen der Verteilung der Bedarfszuweisungen für Projekte in den Städte und Gemeinden in Niederösterreich sind gut - aber leider halten sich die ÖVP-Niederösterreich und ihre verantwortlichen Regierungsmitglieder nicht daran! Die VPNÖ hat in den letzten Wochen leider einen 'parteipolitischen Filter' vorgeschaltet, der alles Schwarze durchlässt und viel Rotes blockiert"", reagiert der Klubobmann der NÖ Sozialdemokraten, LAbg. Helmut Cerwenka, auf heutige Aussagen der VPNÖ. Cerwenka: ""Die SPNÖ hat viele aussagekräftige und aufdeckende Beispiele von sehr verärgerten SPÖ-BürgermeisterInnen erhoben und gesammelt, die am kommenden Montag im Rahmen einer Pressekonferenz präsentiert werden.""  "
OTS_20060914_OTS0262	1500000	0	1.0	2006	Barnet zu Strafanzeige gegen Westenthaler: Linker Verein macht sich lächerlich!  	<no subtitle>	"Wien (OTS) - ""Der linke Verein WIK macht sich mit seiner Strafanzeige gegen BZÖ-Obmann und Spitzenkandidat Peter Westenthaler nur lächerlich. Die Aussage von Peter Westenthaler, dass jeder zweite Asylwerber straffällig wird, ist durch die ""Statistik der Tatverdächtigen"" für 2005 klar belegt. 22.400 Menschen suchten um Asyl an, wobei 12..496 von ihnen in der Kriminalstatistik erfasst wurden"", so der Wiener BZÖ-Obmann Günther Barnet in einer Reaktion. (Schluss)  "
OTS_20080908_OTS0063	1500000	2	-1.0	2008	BZÖ-Strutz: ÖVP-Bürgervertrag ist nicht das Papier wert	Glaubwürdigkeit der Volkspartei massiv erschüttert	"Wien (OTS) - ""Der von ÖVP-Obmann Molterer angekündigte ""Bürgervertrag"" ist nicht einmal das Papier wert auf dem er festgeschrieben wird. Die vergangenen Jahre haben gezeigt, dass die ÖVP kein einziges Wahlversprechen eingehalten hat. Wenn man mit der ÖVP etwas vereinbart, so sind das leere Kilometer. Dies mussten in Bezug auf Regierungsvereinbarungen sowohl das BZÖ als auch die SPÖ schmerzlich erfahren. Beim BZÖ wurde der Vertrag, der mit allen Unterschriften besiegelt wurde, aus wahltaktischen Überlegungen gebrochen, ohne vorher mit dem Vertragspartner zu reden. Das gleiche ist jetzt der SPÖ widerfahren. Deshalb ist der Bürgervertrag nichts anders als ein reiner Wahlkampfgag"", sagte heute BZÖ-Generalsekretär Martin Strutz in einer Reaktion  "
OTS_20021030_OTS0123	1100000	3	-1.0	2002	"Bures zu Haupt: Die Partei der gebrochenen Versprechen versucht ""Pensions-Mogelpackung"" schön zu reden"	Regierung will die Pensionen dem Auf und Ab der Börsen ausliefern	"Wien (SK) ""Auch wenn Haupt noch so sehr versucht, vor Seniorinnen und Senioren das Gesicht zu wahren, es ändert nichts an der Tatsache, dass diese Regierung die Pensionen gekürzt hat"", kritisierte am Mittwoch SPÖ-Bundesgeschäftsführerin Doris Bures gegenüber dem Pressedienst der SPÖ. Die FPÖ versuche den Wählerinnen und Wählern eine ""Pensions-Mogelpackung"" zu verkaufen, denn von einer Abgeltung der Inflationsrate könne keineswegs die Rede sein. Bures verwies darauf, dass durch eine Flucht in spekulative Anlagegeschäfte die Pensionen dem unsicheren Aktienmarkt ausgeliefert werden sollen. Die heutigen Aussagen von Sozialminister Haupt (FPÖ) zu den Pensionen schließen für Bures lückenlos an die bisherige Vorgehensweise der Regierung, den sozialen Zusammenhalt aushöhlen zu wollen und eine Zwei-Klassen-Gesellschaft zu schaffen an. ""Erst leere Versprechen, dann Kürzungen, dann Schönreden. Weiter kommen nur die, die es sich leisten können. Wir setzten andere Prioritäten. Wir wollen faire Chancen für alle"", betonte Bures. ****  "
OTS_20080913_OTS0022	1500000	2	1.0	2008	BZÖ-Haubner: Land soll Bund bei Modell der Billigtankstellen folgen	ÖVP in Oberösterreich soll es ihren Abgeordneten im Parlament gleichtun	"Wien (OTS) - Ein positives und vernünftiges Zeichen ist für die BZÖ-Spitzenkandidatin Ursula Haubner der Entschluss des Nationalrates, Billigtankstellen der Asfinag für die teuerungsgeprüften Autofahrer freigeben zu wollen. Doch während die Bundes-ÖVP diesem vernünftigen BZÖ-Vorschlag im Parlament zugestimmt hat, ""blocken die Schwarzen in Oberösterreich unseren Vorschlag immer noch ab"", kritisiert Haubner.  "
OTS_20021112_OTS0145	1100000	2	-1.0	2002	"Parnigoni und Personalvertretung werfen Strasser ""Gesetzesbruch"" vor"	<no subtitle>	"Wien (SK) ""Gesetzesbruch"" werfen SPÖ-Sicherheitssprecher Rudolf Parnigoni und die Personalvertretung Innenminister Strasser vor. Stein des Anstoßes ist das Resultat des Gutachtens der Personalvertretungs-Aufsichtskommission zu den Stellenausschreibungen im Zuge der neuen Geschäftseinteilung im BMI. ****  "
OTS_20021122_OTS0165	1100000	2	-1.0	2002	"Cap: ""Wofür will Schüssel nach jämmerlichem Scheitern belohnt werden?"""	"Scharfe Kritik am ""Zyniker"" Schüssel - Cap: Schüssel hat keinen Gestaltungsanspruch"	"Wien (SK) Der geschäftsführende SPÖ-Klubobmann Josef Cap zog am Freitag ein Resümee der letzten zweieinhalb Jahre. Seine Ausführungen gerieten zu einer schonungslosen Abrechnung mit dem ÖVP-Bundeskanzler Wolfgang Schüssel, dem Cap Zynismus vorwirft und dass er mit der Zukunft des Landes spiele. Von Schüssel hebe sich der SPÖ-Vorsitzende Alfred Gusenbauer mit inhaltlicher Kompetenz und sozialer Sensibilität sehr positiv ab; letzteres gehe dem ÖVP-Chef Schüssel vollkommen ab, sagte Cap. Er betonte, dass nach dem ""jämmerlichen Scheitern"" der Regierung Schüssel und nach zweieinhalb Jahren Belastungen und falscher Wirtschaftspolitik überhaupt kein Grund erkennbar sei, warum die Wähler Schüssel dafür belohnen sollten. ****  "
